anr,datum,Vote_Title,Keywords,swissvoteslink,anzahl,d1e1,d1e2,d1e3,d2e1,d2e2,d2e3,d3e1,d3e2,d3e3,dep,Bundesrat_Position,legislatur,Legislaturjahr,gesch_nr,entwurf_nr,curiavista-de,curiavista-fr,pa-iv,bv-pos,Nationalrat_Position,nrja,nrnein,Ständerat_Position,srja,srnein,p-evp,p-gps,p-glp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-ucsp,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,nr-wahl,w-fdp,w-sp,w-svp,w-mitte,w-evp,w-gps,w-glp,w-csp,w-pda,w-sd,w-edu,w-fps,w-lega,w-kvp,w-mcg,w-cvp,w-bdp,w-lps,w-ldu,w-poch,w-rep,w-ubrige,ja-lager,nein-lager,keinepar-summe,leer-summe,freigabe-summe,unbekannt-summe,neutral-summe,inserate-jaanteil,stand,Vote_Result,berecht,stimmen,Turnout_Percentage,leer,ungultig,gultig,Yes_Votes,No_Votes,Yes_Percentage,zh-stimmen,Zürich_Yes,Zürich_No,Zürich_Yes_Percentage,zh-annahme,be-stimmen,Bern_Yes,Bern_No,Bern_Yes_Percentage,be-annahme,lu-stimmen,Luzern_Yes,Luzern_No,Luzern_Yes_Percentage,lu-annahme,ur-stimmen,Uri_Yes,Uri_No,Uri_Yes_Percentage,ur-annahme,sz-stimmen,Schwyz_Yes,Schwyz_No,Schwyz_Yes_Percentage,sz-annahme,ow-stimmen,Obwalden_Yes,Obwalden_No,Obwalden_Yes_Percentage,ow-annahme,nw-stimmen,Nidwalden_Yes,Nidwalden_No,Nidwalden_Yes_Percentage,nw-annahme,gl-stimmen,Glarus_Yes,Glarus_No,Glarus_Yes_Percentage,gl-annahme,zg-stimmen,Zug_Yes,Zug_No,Zug_Yes_Percentage,zg-annahme,fr-stimmen,Freiburg_Yes,Freiburg_No,Freiburg_Yes_Percentage,fr-annahme,so-stimmen,Solothurn_Yes,Solothurn_No,Solothurn_Yes_Percentage,so-annahme,bs-stimmen,Basel-Stadt_Yes,Basel-Stadt_No,Basel-Stadt_Yes_Percentage,bs-annahme,bl-stimmen,Basel-Land_Yes,Basel-Land_No,Basel-Land_Yes_Percentage,bl-annahme,sh-stimmen,Schaffhausen_Yes,Schaffhausen_No,Schaffhausen_Yes_Percentage,sh-annahme,ar-stimmen,Appenzell Ausserrhoden_Yes,Appenzell Ausserrhoden_No,Appenzell Ausserrhoden_Yes_Percentage,ar-annahme,ai-stimmen,Appenzell Innerrhoden_Yes,Appenzell Innerrhoden_No,Appenzell Innerrhoden_Yes_Percentage,ai-annahme,sg-stimmen,St. Gallen_Yes,St. Gallen_No,St. Gallen_Yes_Percentage,sg-annahme,gr-stimmen,Graubünden_Yes,Graubünden_No,Graubünden_Yes_Percentage,gr-annahme,ag-stimmen,Aargau_Yes,Aargau_No,Aargau_Yes_Percentage,ag-annahme,tg-stimmen,Thurgau_Yes,Thurgau_No,Thurgau_Yes_Percentage,tg-annahme,ti-stimmen,Tessin_Yes,Tessin_No,Tessin_Yes_Percentage,ti-annahme,vd-stimmen,Waadt_Yes,Waadt_No,Waadt_Yes_Percentage,vd-annahme,vs-stimmen,Wallis_Yes,Wallis_No,Wallis_Yes_Percentage,vs-annahme,ne-stimmen,Neuenburg_Yes,Neuenburg_No,Neuenburg_Yes_Percentage,ne-annahme,ge-stimmen,Genf_Yes,Genf_No,Genf_Yes_Percentage,ge-annahme,ju-stimmen,Jura_Yes,Jura_No,Jura_Yes_Percentage,ju-annahme,bkresults-de,bkresults-fr,bfsdash-de,bfsdash-fr,bfsdash-en,bfsmap-de,bfsmap-fr,bfsmap-en,nach_cockpit_d,nach_cockpit_f,nach_cockpit_e
297.0,20.05.1979,Bundesbeschluss über die Neuordnung der Umsatzsteuer und der direkten Bundessteuer,.,https://swissvotes.ch/vote/297.00,2,6,6.2,.,6,6.1,6.12,.,.,.,5,1,40,1975-1979,78.019,,https://www.parlament.ch/afs/data/d/gesch/1978/d_gesch_19780019_620.htm,https://www.parlament.ch/afs/data/f/gesch/1978/f_gesch_19780019_620.htm,0,1,1,101,74,1,31,6,2,.,9999,2,2,.,9999,9999,9999,9999,.,1,9999,1,2,2,2,1,5,1,5,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,55.69,41.71,0.00,0.00,0.00,2.56,.,.,0,0,3876719,1459922,37.66,21817,1690,1436415.0,496882.0,939533.0,34.59,298372,105960,186691,36.21,0,210441,71890,136298,34.53,0,72670,26575,45535,36.85,0,9637,4159,5238,44.26,0,22103,6101,15727,27.95,0,5911,2052,3786,35.15,0,7760,2514,5177,32.69,0,8801,3090,5641,35.39,0,19303,7338,11781,38.38,0,34947,13052,21574,37.69,0,56861,19138,36416,34.45,0,52760,17670,34342,33.97,0,49026,16558,31925,34.15,0,30877,9621,19415,33.13,0,12814,4195,8446,33.19,0,2931,1197,1706,41.23,0,82252,29805,51536,36.64,0,36666,16026,19580,45.01,0,97212,27661,68353,28.81,0,44543,16730,26888,38.36,0,59086,24607,31982,43.48,0,100914,32385,67672,32.37,0,35598,11464,23772,32.53,0,34161,8908,24962,26.30,0,61088,15300,44905,25.41,0,13289,2886,10286,21.91,0,https://www.bk.admin.ch/ch/d/pore/va/19790520/det297.html,https://www.bk.admin.ch/ch/f/pore/va/19790520/det297.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2466_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2466_fr.html,.,.,.,.
298.0,20.05.1979,Bundesbeschluss zum Atomgesetz,.,https://swissvotes.ch/vote/298.00,2,7,7.2,.,9,9.3,9.31,.,.,.,7,1,40,1975-1979,77.053,,https://www.parlament.ch/afs/data/d/gesch/1977/d_gesch_19770053_620.htm,https://www.parlament.ch/afs/data/f/gesch/1977/f_gesch_19770053_620.htm,0,1,1,146,1,1,32,0,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,1,1,2,1,1,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,96.40,0.99,0.00,0.00,0.00,2.56,.,.,3,1,3876719,1459155,37.64,30169,1930,1427056.0,982634.0,444422.0,68.86,297994,226757,63366,78.16,1,210439,152335,55164,73.41,1,72672,50284,21440,70.11,1,9605,6174,3093,66.62,1,22071,14158,7493,65.39,1,5908,3687,2074,64.00,1,7746,5312,2291,69.87,1,8797,6810,1896,78.22,1,19316,13677,5369,71.81,1,34934,21788,12492,63.56,1,56861,40050,15432,72.19,1,52806,31340,20638,60.29,1,49031,29731,18480,61.67,1,30805,20015,8737,69.61,1,12794,9391,3156,74.85,1,2935,1963,912,68.28,1,82179,60810,20134,75.13,1,36557,26090,9344,73.63,1,97074,71285,24098,74.74,1,44494,32880,10405,75.96,1,59086,29165,27314,51.64,1,100920,50872,47940,51.48,1,35596,20464,14566,58.42,1,34152,22398,11091,66.88,1,61094,30049,29666,50.32,1,13289,5149,7831,39.67,0,https://www.bk.admin.ch/ch/d/pore/va/19790520/det298.html,https://www.bk.admin.ch/ch/f/pore/va/19790520/det298.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2468_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2468_fr.html,.,.,.,.
299.0,02.03.1980,Volksinitiative «betreffend die vollständige Trennung von Kirche und Staat»,.,https://swissvotes.ch/vote/299.00,2,12,12.3,.,1,1.5,1.52,6,6.1,6.11,3,2,41,1979-1983,78.056,,https://www.parlament.ch/afs/data/d/gesch/1978/d_gesch_19780056_620.htm,https://www.parlament.ch/afs/data/f/gesch/1978/f_gesch_19780056_620.htm,0,2,2,3,127,2,0,35,2,.,9999,1,5,.,9999,9999,9999,9999,.,2,9999,2,2,1,.,.,.,.,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,3.78,65.99,0.00,0.00,25.76,4.52,.,.,0,0,3907773,1354703,34.67,18661,1992,1334050.0,281475.0,1052575.0,21.1,260088,60139,196602,23.42,0,179531,36114,141014,20.39,0,84549,13415,70382,16.01,0,9080,974,7942,10.92,0,20096,2542,17441,12.72,0,6473,450,5982,7.00,0,7141,847,6227,11.97,0,9117,1361,7649,15.11,0,19578,3496,15972,17.96,0,35023,6909,27533,20.06,0,53019,12779,38808,24.77,0,41428,12728,28153,31.13,0,44604,11428,32370,26.09,0,30898,8188,20721,28.32,0,12532,2060,10312,16.65,0,3130,118,3003,3.78,0,86662,11746,74179,13.67,0,48732,7014,40974,14.62,0,93227,22133,69914,24.05,0,47562,7241,39332,15.55,0,51931,12533,38269,24.67,0,90808,18736,70717,20.95,0,39821,4716,34770,11.94,0,23891,7177,16248,30.64,0,41899,14418,26536,35.21,0,13875,2213,11517,16.12,0,https://www.bk.admin.ch/ch/d/pore/va/19800302/det299.html,https://www.bk.admin.ch/ch/f/pore/va/19800302/det299.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2472_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2472_fr.html,.,.,.,.
300.0,02.03.1980,Bundesbeschluss über die Neuordnung der Landesversorgung,.,https://swissvotes.ch/vote/300.00,2,3,3.3,.,.,.,.,.,.,.,6,1,41,1979-1983,78.057,,https://www.parlament.ch/afs/data/d/gesch/1978/d_gesch_19780057_620.htm,https://www.parlament.ch/afs/data/f/gesch/1978/f_gesch_19780057_620.htm,0,1,1,151,0,1,36,0,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,1,1,3,1,1,.,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,94.47,0.00,1.70,0.00,0.00,3.88,.,.,1,1,3907773,1346756,34.46,46734,2006,1298016.0,1117007.0,181009.0,86.05,257414,222222,24819,89.95,1,179536,154624,20519,88.28,1,84535,66660,14529,82.10,1,8865,6612,1773,78.86,1,20074,15040,4472,77.08,1,6463,5443,887,85.99,1,7123,6068,894,87.16,1,9103,7943,917,89.65,1,19623,16410,2401,87.24,1,34981,27942,6073,82.15,1,53019,42984,8359,83.72,1,41300,37432,2838,92.95,1,44497,38906,4432,89.77,1,30868,23165,4111,84.93,1,12468,10495,1647,86.44,1,3107,2664,388,87.29,1,85085,71636,11496,86.17,1,46569,36190,8511,80.96,1,92465,71988,16278,81.56,1,47469,38489,6940,84.72,1,51931,45967,4141,91.74,1,90822,68561,18467,78.78,1,39791,30005,8484,77.96,1,23884,20650,2747,88.26,1,41899,38287,2353,94.21,1,13865,10624,2533,80.75,1,https://www.bk.admin.ch/ch/d/pore/va/19800302/det300.html,https://www.bk.admin.ch/ch/f/pore/va/19800302/det300.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2474_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2474_fr.html,.,.,.,.
301.0,30.11.1980,Bundesgesetz über den Strassenverkehr (Gurten- und Schutzhelmobligatorium),.,https://swissvotes.ch/vote/301.00,4,8,8.2,.,.,.,.,.,.,.,3,1,41,1979-1983,79.001,,https://www.parlament.ch/afs/data/d/gesch/1979/d_gesch_19790001_620.htm,https://www.parlament.ch/afs/data/f/gesch/1979/f_gesch_19790001_620.htm,0,1,1,140,0,1,29,0,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,2,1,1,2,.,2,.,1,1,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,92.74,3.43,0.00,0.00,0.00,3.88,.,.,3,1,3935792,1655324,42.06,20137,2078,1633109.0,841901.0,791208.0,51.55,310645,218111,88961,71.03,1,252518,142882,106494,57.30,1,79040,43594,34617,55.74,1,9496,4501,4740,48.71,0,22353,10433,11691,47.16,0,7110,2921,4100,41.60,0,8479,4093,4281,48.88,0,8952,5478,3374,61.88,1,20425,12100,8141,59.78,1,41951,12426,28963,30.02,0,57770,31131,25444,55.03,1,49317,36780,12006,75.39,1,57934,36554,20831,63.70,1,31918,19657,10949,64.23,1,12250,7494,4630,61.81,1,3199,1846,1309,58.51,1,83643,52479,30329,63.37,1,41644,24841,16099,60.68,1,108855,64779,43010,60.10,1,51295,29797,20733,58.97,1,60391,10669,48714,17.97,0,131638,35185,94383,27.16,0,71723,9669,61119,13.66,0,37428,8560,28304,23.22,0,66547,11815,53804,18.01,0,28803,4106,24182,14.51,0,https://www.bk.admin.ch/ch/d/pore/va/19801130/det301.html,https://www.bk.admin.ch/ch/f/pore/va/19801130/det301.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2478_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2478_fr.html,.,.,.,.
302.0,30.11.1980,Bundesbeschluss über die Aufhebung des Kantonsanteiles am Reinertrag der Stempelabgaben,.,https://swissvotes.ch/vote/302.00,4,6,6.4,.,6,6.1,6.14,1,1.5,1.52,5,1,41,1979-1983,80.002,,https://www.parlament.ch/afs/data/d/gesch/1980/d_gesch_19800002_620.htm,https://www.parlament.ch/afs/data/f/gesch/1980/f_gesch_19800002_620.htm,0,1,1,146,6,1,36,5,1,.,9999,2,1,.,9999,9999,9999,9999,.,1,9999,1,1,2,1,1,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,92.38,3.78,0.00,0.00,0.00,3.88,.,.,1,1,3935792,1647982,41.87,70536,2691,1574755.0,1059760.0,514995.0,67.3,306117,232973,60944,79.26,1,252506,179983,64233,73.70,1,79021,51494,24981,67.33,1,9484,5529,3476,61.40,1,22337,13526,8220,62.20,1,7100,4177,2707,60.68,1,8454,5554,2686,67.40,1,8942,6821,1964,77.64,1,20294,14955,4816,75.64,1,41772,21057,19227,52.27,1,57770,40003,16150,71.24,1,49081,36231,11353,76.14,1,57730,40220,15763,71.84,1,31694,19706,8280,70.41,1,12127,9069,2717,76.95,1,3205,2245,905,71.27,1,82783,60868,20096,75.18,1,41981,27963,12066,69.86,1,108107,72293,31699,69.52,1,51024,34530,14219,70.83,1,60391,30267,26946,52.90,1,131669,52910,65286,44.76,0,71734,38313,29895,56.17,1,37423,16451,19264,46.06,0,66547,36225,26150,58.08,1,28679,6377,20962,23.33,0,https://www.bk.admin.ch/ch/d/pore/va/19801130/det302.html,https://www.bk.admin.ch/ch/f/pore/va/19801130/det302.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2480_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2480_fr.html,.,.,.,.
303.0,30.11.1980,Bundesbeschluss über die Neuverteilung der Reineinnahmen der Eidgenössischen Alkoholverwaltung aus der fiskalischen Belastung der gebrannten Wasser,.,https://swissvotes.ch/vote/303.00,4,6,6.4,.,1,1.5,1.52,6,6.1,6.14,5,1,41,1979-1983,80.002,,https://www.parlament.ch/afs/data/d/gesch/1980/d_gesch_19800002_620.htm,https://www.parlament.ch/afs/data/f/gesch/1980/f_gesch_19800002_620.htm,0,1,1,143,6,1,36,5,1,.,9999,2,1,.,9999,9999,9999,9999,.,1,9999,1,1,2,1,1,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,92.38,3.78,0.00,0.00,0.00,3.88,.,.,1,1,3935792,1648859,41.89,59197,2435,1587227.0,1127595.0,459632.0,71.04,306721,247953,48831,83.55,1,252515,188948,56583,76.95,1,79043,53678,23165,69.85,1,9530,6095,3003,66.99,1,22345,14023,7792,64.28,1,7103,4475,2451,64.61,1,8449,5867,2396,71.00,1,8944,7261,1547,82.44,1,20173,15426,4296,78.22,1,41781,23144,17491,56.96,1,57770,37695,18265,67.36,1,49111,38686,9266,80.68,1,57762,42927,13424,76.18,1,31886,21524,6582,76.58,1,12133,9543,2341,80.30,1,3202,2428,727,76.96,1,83093,64650,16931,79.25,1,41735,30901,9470,76.54,1,108073,75803,28739,72.51,1,51201,37569,11809,76.08,1,60391,32942,24490,57.36,1,131522,60925,59934,50.41,1,71716,40024,28756,58.19,1,37418,18046,18073,49.96,0,66547,39507,23277,62.93,1,28695,7555,19993,27.42,0,https://www.bk.admin.ch/ch/d/pore/va/19801130/det303.html,https://www.bk.admin.ch/ch/f/pore/va/19801130/det303.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2482_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2482_fr.html,.,.,.,.
304.0,30.11.1980,Bundesbeschluss über die Revision der Brotgetreideordnung des Landes,.,https://swissvotes.ch/vote/304.00,4,6,6.4,.,5,5.3,.,3,3.3,.,5,1,41,1979-1983,80.002,,https://www.parlament.ch/afs/data/d/gesch/1980/d_gesch_19800002_620.htm,https://www.parlament.ch/afs/data/f/gesch/1980/f_gesch_19800002_620.htm,0,1,1,116,31,1,34,0,1,.,9999,2,1,.,9999,9999,9999,9999,.,1,9999,1,1,2,1,1,1,1,2,2,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,67.94,3.78,0.00,0.00,24.44,3.88,.,.,1,1,3935792,1649769,41.92,53218,2535,1594016.0,1012812.0,581204.0,63.54,306981,219644,78262,73.73,1,252508,161815,84867,65.60,1,79031,49241,28010,63.74,1,9527,5341,3805,58.40,1,22353,12753,9159,58.20,1,7107,4304,2644,61.95,1,8456,5232,3077,62.97,1,8946,6334,2506,71.65,1,20343,13651,6265,68.54,1,41793,21186,19524,52.04,1,57770,34774,21480,61.82,1,49086,32642,15422,67.91,1,57752,36588,19985,64.67,1,31750,19953,8412,70.34,1,12156,8629,3342,72.08,1,3210,2106,1067,66.37,1,83118,56082,25768,68.52,1,42081,27372,13564,66.87,1,108276,70149,35341,66.50,1,51107,33873,15755,68.25,1,60391,26360,31356,45.67,0,131682,70288,50743,58.07,1,71714,33929,34892,49.30,0,37431,16897,19192,46.82,0,66547,35989,27067,57.07,1,28653,7680,19699,28.05,0,https://www.bk.admin.ch/ch/d/pore/va/19801130/det304.html,https://www.bk.admin.ch/ch/f/pore/va/19801130/det304.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2484_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2484_fr.html,.,.,.,.
305.0,05.04.1981,Volksinitiative «Mitenand-Initiative für eine neue Ausländerpolitik»,.,https://swissvotes.ch/vote/305.00,1,10,10.3,10.31,4,4.2,4.24,.,.,.,3,2,41,1979-1983,79.066,,https://www.parlament.ch/afs/data/d/gesch/1979/d_gesch_19790066_620.htm,https://www.parlament.ch/afs/data/f/gesch/1979/f_gesch_19790066_620.htm,0,2,2,31,112,2,8,31,2,.,9999,1,2,.,9999,9999,9999,9999,.,2,9999,2,1,1,2,2,2,2,5,1,2,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,32.29,63.87,0.00,0.00,0.00,3.88,.,.,0,0,3947890,1574500,39.88,15524,2292,1556684.0,252531.0,1304153.0,16.22,300691,46445,250686,15.63,0,201964,27327,173006,13.64,0,78829,9969,68269,12.74,0,10348,1029,9127,10.13,0,22885,2522,20258,11.07,0,6240,535,5656,8.64,0,8159,794,7294,9.82,0,9534,672,8815,7.08,0,22038,2693,19210,12.30,0,45397,10902,34124,24.21,0,52778,6904,44861,13.34,0,50980,9528,41125,18.81,0,53420,9481,43234,17.99,0,30783,4453,24910,15.17,0,12072,1257,10715,10.50,0,3479,244,3200,7.08,0,84217,8426,75215,10.07,0,41381,3596,37309,8.79,0,94972,11071,83095,11.76,0,46618,4803,41217,10.44,0,73517,13205,59192,18.24,0,114966,28201,85790,24.74,0,63857,8193,55046,12.96,0,49045,14635,33282,30.54,0,82822,19743,62100,24.12,0,13508,5903,7417,44.32,0,https://www.bk.admin.ch/ch/d/pore/va/19810405/det305.html,https://www.bk.admin.ch/ch/f/pore/va/19810405/det305.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2713_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2713_fr.html,.,.,.,.
306.0,14.06.1981,Bundesbeschluss über die Volksinitiative «Gleiche Rechte für Mann und Frau» (Gegenentwurf),.,https://swissvotes.ch/vote/306.00,2,10,10.3,10.33,1,1.6,1.62,.,.,.,3,1,41,1979-1983,79.076,,https://www.parlament.ch/afs/data/d/gesch/1979/d_gesch_19790076_620.htm,https://www.parlament.ch/afs/data/f/gesch/1979/f_gesch_19790076_620.htm,0,1,1,132,14,1,26,2,1,.,9999,1,2,.,9999,9999,9999,9999,.,1,9999,1,1,1,2,.,.,.,1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,94.21,1.96,0.00,0.00,0.00,3.88,.,.,1,1,3958455,1343601,33.94,17312,2702,1323587.0,797702.0,525885.0,60.27,270321,168099,98520,63.05,1,179036,108695,68473,61.35,1,68552,34313,33669,50.47,1,8508,3616,4649,43.75,0,20283,7594,12481,37.83,0,5442,2818,2544,52.56,1,7235,3508,3633,49.12,0,8072,3362,4652,41.95,0,20789,11925,8629,58.02,1,29240,18674,10262,64.54,1,92184,51029,37547,57.61,1,45153,32354,12333,72.40,1,44883,30540,13990,68.58,1,30235,16673,11918,58.32,1,11348,4743,6501,42.18,0,2558,805,1724,31.83,0,74314,34073,39547,46.28,0,30537,16830,13224,56.00,1,86934,44782,41168,52.10,1,40932,19469,20801,48.35,0,43591,28438,14477,66.27,1,79143,54073,24373,68.93,1,33511,15237,17847,46.06,0,30840,20095,10304,66.10,1,68776,57507,10029,85.15,1,11184,8450,2590,76.54,1,https://www.bk.admin.ch/ch/d/pore/va/19810614/det306.html,https://www.bk.admin.ch/ch/f/pore/va/19810614/det306.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/231_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/231_fr.html,.,.,.,.
307.0,14.06.1981,Bundesbeschluss über die Volksinitiative «zur Absicherung der Rechte der Konsumenten» (Gegenentwurf),.,https://swissvotes.ch/vote/307.00,2,4,4.1,4.15,.,.,.,.,.,.,6,1,41,1979-1983,79.039,,https://www.parlament.ch/afs/data/d/gesch/1979/d_gesch_19790039_620.htm,https://www.parlament.ch/afs/data/f/gesch/1979/f_gesch_19790039_620.htm,0,1,1,147,4,1,29,3,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,2,1,1,2,2,5,.,1,1,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,68.73,27.44,0.00,0.00,0.00,3.88,.,.,1,1,3958455,1341560,33.89,29949,2605,1309006.0,858012.0,450994.0,65.55,268994,172782,88253,66.19,1,179036,122796,53599,69.61,1,68552,39061,28391,57.91,1,8454,4898,3138,60.95,1,20280,9114,10759,45.86,0,5433,2446,2818,46.47,0,7223,3961,3100,56.10,1,8063,4826,3144,60.55,1,20670,12502,7690,61.92,1,29214,19606,9168,68.14,1,92184,61795,26244,70.19,1,45114,35739,8602,80.60,1,44793,32457,11773,73.38,1,30349,16236,11607,58.31,1,11305,5821,5297,52.36,1,2549,1126,1391,44.74,0,74189,43486,29686,59.43,1,30525,18854,10914,63.34,1,86753,51439,33462,60.59,1,40911,20977,18900,52.60,1,43591,32535,10112,76.29,1,79122,47902,29920,61.55,1,33499,14833,17859,45.37,0,30813,20766,9497,68.62,1,68776,53206,13579,79.67,1,11168,8848,2091,80.88,1,https://www.bk.admin.ch/ch/d/pore/va/19810614/det307.html,https://www.bk.admin.ch/ch/f/pore/va/19810614/det307.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/234_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/234_fr.html,.,.,.,.
308.0,29.11.1981,Bundesbeschluss über die Weiterführung der Finanzordnung und die Verbesserung des Bundeshaushaltes,.,https://swissvotes.ch/vote/308.00,1,6,6.2,.,6,6.1,6.12,.,.,.,5,1,41,1979-1983,80.088,,https://www.parlament.ch/afs/data/d/gesch/1980/d_gesch_19800088_620.htm,https://www.parlament.ch/afs/data/f/gesch/1980/f_gesch_19800088_620.htm,0,1,1,152,11,1,36,0,1,.,9999,2,5,.,9999,9999,9999,9999,.,1,9999,1,2,2,2,1,5,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1979,24.01,24.44,11.60,.,2.22,0.63,.,.,2.08,1.32,0.25,.,.,.,.,21.29,.,2.80,4.07,1.70,0.63,3.00,86.36,8.48,0.00,0.00,1.32,3.88,.,.,1,1,3976769,1207049,30.35,18598,1616,1186835.0,818327.0,368508.0,68.95,282232,205468,72180,74.00,1,171847,118009,52354,69.27,1,72295,47783,23281,67.24,1,8775,5513,3050,64.38,1,19880,11638,8052,59.11,1,5105,2853,2187,56.61,1,6154,4215,1868,69.29,1,7293,4817,2420,66.56,1,19964,13359,6388,67.65,1,29891,20806,8758,70.38,1,49615,30907,17616,63.70,1,31456,22034,9161,70.63,1,36955,24224,12247,66.42,1,29248,18213,8381,68.49,1,11539,7219,4175,63.36,1,2532,1639,875,65.19,1,68016,45221,22182,67.09,1,29187,21147,7532,73.74,1,70538,45458,24234,65.23,1,40519,26574,12888,67.34,1,41498,29106,11318,72.00,1,66018,45271,20051,69.30,1,29180,16573,12231,57.54,1,23102,14602,8138,64.21,1,45004,30344,13224,69.65,1,9206,5334,3717,58.93,1,https://www.bk.admin.ch/ch/d/pore/va/19811129/det308.html,https://www.bk.admin.ch/ch/f/pore/va/19811129/det308.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/240_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/240_fr.html,.,.,.,.
